,Unnamed: 0,Year,OSHPD_ID,FacilityName,County,TypeofOwnership,HospitalType,Teaching,LicensedBeds,AvailableBeds,StaffedBeds,PretaxNetIncome,OtherOperatingRev,TotalOperatingRev,TotalMargin,OperatingMargin,Location,SmallORRural
2148,2148,2015,106190673,SAN DIMAS COMMUNITY HOSPITAL,Los Angeles,Investor,Comparable,0,101,101,101,62382120,795802.0,63177922.0,1.3%,1.3%,"SAN DIMAS, California
(34.106678, -117.802753)",0
2149,2149,2015,106100697,COALINGA REGIONAL MEDICAL CENTER,Fresno,District,Comparable,0,123,116,90,17875987,687708.0,18563695.0,3.7%,3.8%,"COALINGA, California
(36.139801, -120.360264)",1
2150,2150,2015,106013619,SAN LEANDRO HOSPITAL,Alameda,City/County,Comparable,0,93,93,93,58619716,19216320.0,77836036.0,24.7%,32.8%,"SAN LEANDRO, California
(37.728364, -122.158612)",0
2151,2151,2015,106191231,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,Los Angeles,City/County,Comparable,1,355,272,189,327782480,63720017.0,391502497.0,16.3%,19.4%,"SYLMAR, California
(34.3078, -118.448303)",0
2152,2152,2015,106104047,FRESNO SURGICAL HOSPITAL,Fresno,Investor,Comparable,0,27,27,27,68612442,1466138.0,70078580.0,2.1%,2.1%,"FRESNO, California
(36.731654, -119.785856)",0
2153,2153,2015,106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,Los Angeles,Non-Profit,Comparable,0,74,74,74,60330314,-4865.0,60325449.0,0%,0%,"LOS ANGELES, California
(34.052238, -118.243344)",0
2154,2154,2015,106196405,PALMDALE REGIONAL MEDICAL CENTER,Los Angeles,Investor,Comparable,0,157,102,102,150829738,702441.0,151532179.0,0.5%,0.5%,"PALMDALE, California
(34.576469, -118.116103)",0
2155,2155,2015,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,Los Angeles,Investor,Comparable,0,81,81,81,37610629,0.0,37610629.0,0%,0%,"HUNTINGTON PARK, California
(33.979272, -118.219087)",0
2156,2156,2015,106392232,ST. JOSEPH'S BEHAVIORAL HEALTH CENTER,San Joaquin,Non-Profit,Comparable,0,35,35,35,15896919,18852.0,15915771.0,0.1%,0.1%,"STOCKTON, California
(37.957541, -121.292451)",0
2157,2157,2015,106190859,WEST HILLS HOSPITAL & MEDICAL CENTER,Los Angeles,Investor,Comparable,0,225,225,225,227455172,7238660.0,234693832.0,3.1%,3.2%,"WEST HILLS, California
(34.202, -118.627998)",0
2158,2158,2014,106514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,Sutter,Non-Profit,Comparable,0,14,14,14,21550350,981481.0,22531831.0,4.4%,4.6%,"YUBA CITY, California
(39.13222, -121.625147)",0
2159,2159,2015,106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,Alameda,Non-Profit,Comparable,0,326,326,225,437739831,76597672.0,514337503.0,14.9%,17.5%,"OAKLAND, California
(37.804828, -122.27248)",0
2160,2160,2015,106274043,NATIVIDAD MEDICAL CENTER,Monterey,City/County,Comparable,0,172,137,137,211580012,5297560.0,216877572.0,2.4%,2.5%,"SALINAS, California
(36.676795, -121.656421)",0
2161,2161,2015,106190052,BARLOW RESPIRATORY HOSPITAL,Los Angeles,Non-Profit,Comparable,0,105,105,105,53617825,498958.0,54116783.0,0.9%,0.9%,"LOS ANGELES, California
(34.052238, -118.243344)",0
2162,2162,2015,106190392,GOOD SAMARITAN HOSPITAL - LA,Los Angeles,Non-Profit,Comparable,0,408,317,160,286547840,4787789.0,291335629.0,1.6%,1.7%,"LOS ANGELES, California
(34.052238, -118.243344)",0
2163,2163,2015,106194010,AMERICAN RECOVERY CENTER,Los Angeles,Non-Profit,Comparable,0,173,173,173,6016378,42265.0,6058643.0,0.7%,0.7%,"POMONA, California
(34.055118, -117.750048)",0
2164,2164,2015,106560492,LOS ROBLES HOSPITAL & MEDICAL CENTER,Ventura,Investor,Comparable,0,404,385,385,465912415,1039948.0,466952363.0,0.2%,0.2%,"THOUSAND OAKS, California
(34.176083, -118.848743)",0
2165,2165,2015,106420493,MARIAN MEDICAL CENTER,Santa Barbara,Non-Profit,Comparable,0,353,353,244,489570088,6681046.0,496251134.0,1.3%,1.4%,"SANTA MARIA, California
(34.948403, -120.435881)",0
2166,2166,2015,106380960,ST. FRANCIS MEMORIAL HOSPITAL,San Francisco,Non-Profit,Comparable,0,288,170,99,213537191,4024594.0,217561785.0,1.8%,1.9%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
2167,2167,2015,106301258,"SOUTH COAST GLOBAL MEDICAL CENTER, INC.",Orange,Investor,Comparable,0,178,178,178,52441649,609355.0,53051004.0,1.1%,1.2%,"SANTA ANA, California
(33.749738, -117.869781)",0
2168,2168,2014,106370673,RADY CHILDREN'S HOSPITAL-SAN DIEGO,San Diego,Non-Profit,Comparable,1,520,384,312,658880831,72340374.0,731221205.0,9.9%,11%,"SAN DIEGO, California
(32.71576, -117.163817)",0
2169,2169,2015,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,Los Angeles,Non-Profit,Comparable,0,302,302,158,251618549,19288350.0,270906899.0,7.1%,7.7%,"LONG BEACH, California
(33.767168, -118.193723)",0
2170,2170,2015,106361768,PATTON STATE HOSPITAL,San Bernardino,State,State Hospitals,0,1287,1525,1525,298798090,0.0,298798090.0,0%,0%,"PATTON, California
(34.135799, -117.223099)",0
2171,2171,2015,106196404,JOYCE EISENBERG KEEFER MEDICAL CENTER,Los Angeles,Non-Profit,LTC Emphasis,0,249,249,248,31705446,247306.0,31952752.0,0.8%,0.8%,"RESEDA, California
(34.201099, -118.535599)",0
2172,2172,2015,106190696,PACIFICA HOSPITAL OF THE VALLEY,Los Angeles,Investor,Comparable,0,231,231,231,97369289,352181.0,97721470.0,0.4%,0.4%,"SUN VALLEY, California
(34.217499, -118.3694)",0
2173,2173,2015,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,0,107,107,28,36860591,2778706.0,39639297.0,7%,7.5%,"HAWAIIAN GARDENS, California
(33.829474, -118.081829)",0
2174,2174,2015,106491001,PETALUMA VALLEY HOSPITAL,Sonoma,Non-Profit,Comparable,0,80,59,25,88414387,1962102.0,90376489.0,2.2%,2.2%,"PETALUMA, California
(38.232474, -122.636846)",0
2175,2175,2014,106380965,ST. MARY'S MEDICAL CENTER - SAN FRANCISCO,San Francisco,Non-Profit,Comparable,1,403,220,94,215710345,5730813.0,221441158.0,2.6%,2.7%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
2176,2176,2015,106342392,SIERRA VISTA HOSPITAL,Sacramento,Investor,Comparable,0,120,120,120,40115233,14547.0,40129780.0,0%,0%,"SACRAMENTO, California
(38.582087, -121.50012)",0
2177,2177,2015,106400480,FRENCH HOSPITAL MEDICAL CENTER,San Luis Obispo,Non-Profit,Comparable,0,117,117,44,138273422,2382522.0,140655944.0,1.7%,1.7%,"SAN LUIS OBISPO, California
(35.282619, -120.660014)",0
2178,2178,2015,106560481,VENTURA COUNTY MEDICAL CENTER,Ventura,City/County,Comparable,1,272,259,134,308743380,75434629.0,384178009.0,19.6%,24.4%,"VENTURA, California
(34.280832, -119.293107)",0
2179,2179,2015,106400524,SIERRA VISTA REGIONAL MEDICAL CENTER,San Luis Obispo,Investor,Comparable,0,164,164,62,150563498,1105744.0,151669242.0,0.7%,0.7%,"SAN LUIS OBISPO, California
(35.282619, -120.660014)",0
2180,2180,2015,106301340,ST. JOSEPH HOSPITAL - ORANGE,Orange,Non-Profit,Comparable,0,491,379,379,582720554,18311665.0,601032219.0,3%,3.1%,"ORANGE, California
(33.791489, -117.853096)",0
2181,2181,2015,106341051,SUTTER MEDICAL CENTER - SACRAMENTO,Sacramento,Non-Profit,Comparable,0,523,523,433,941225921,11952167.0,953178088.0,1.3%,1.3%,"SACRAMENTO, California
(38.582087, -121.50012)",0
2182,2182,2015,106344017,SUTTER CENTER FOR PSYCHIATRY,Sacramento,Non-Profit,Comparable,0,73,73,62,27682661,137863.0,27820524.0,0.5%,0.5%,"SACRAMENTO, California
(38.582087, -121.50012)",0
2183,2183,2015,106491267,SONOMA DEVELOPMENTAL CENTER,Sonoma,State,State Hospitals,0,1413,1021,385,140513995,0.0,140513995.0,0%,0%,"ELDRIDGE, California
(38.339376, -122.50875)",0
2184,2184,2015,106105029,FRESNO HEART & SURGICAL HOSPITAL,Fresno,Investor,Comparable,0,57,34,31,62771647,535775.0,63307422.0,0.8%,0.9%,"FRESNO, California
(36.731654, -119.785856)",0
2185,2185,2015,106541123,PORTERVILLE STATE HOSPITAL,Tulare,State,State Hospitals,0,1210,359,359,137090001,0.0,137090001.0,0%,0%,"PORTERVILLE, California
(36.073039, -119.016146)",0
2186,2186,2015,106540798,SIERRA VIEW MEDICAL CENTER,Tulare,District,Comparable,0,167,167,167,135834827,2735954.0,138570781.0,2%,2%,"PORTERVILLE, California
(36.073039, -119.016146)",0
2187,2187,2015,106060870,COLUSA REGIONAL MEDICAL CENTER,Colusa,Non-Profit,Comparable,0,48,48,36,32796505,1298755.0,34095260.0,3.8%,4%,"COLUSA, California
(39.209238, -122.008373)",1
2188,2188,2014,106240924,MEMORIAL HOSPITAL - LOS BANOS,Merced,Non-Profit,Comparable,0,46,46,16,50120926,2740998.0,52861924.0,5.2%,5.5%,"LOS BANOS, California
(37.061242, -120.845795)",1
2189,2189,2015,106440755,DOMINICAN HOSPITAL - SANTA CRUZ/SOQUEL,Santa Cruz,Non-Profit,Comparable,0,223,220,163,414610436,4530787.0,419141223.0,1.1%,1.1%,"SANTA CRUZ, California
(36.97414, -122.028795)",0
2190,2190,2015,106370694,SHARP MEMORIAL HOSPITAL,San Diego,Non-Profit,Comparable,0,862,665,441,1089139496,13010039.0,1102149535.0,1.2%,1.2%,"SAN DIEGO, California
(32.71576, -117.163817)",0
2191,2191,2015,106340950,MERCY SAN JUAN HOSPITAL,Sacramento,Non-Profit,Comparable,0,370,370,370,621673000,3511000.0,625184000.0,0.6%,0.6%,"CARMICHAEL, California
(38.636604, -121.327265)",0
2192,2192,2015,106301379,WEST ANAHEIM MEDICAL CENTER,Orange,Investor,Comparable,0,219,219,219,101145934,1012574.0,102158508.0,1%,1%,"ANAHEIM, California
(33.834492, -117.915638)",0
2193,2193,2015,106191228,LAC/USC MEDICAL CENTER,Los Angeles,City/County,Comparable,1,676,633,534,1136320376,188432286.0,1324752662.0,14.2%,16.6%,"LOS ANGELES, California
(34.052238, -118.243344)",0
2194,2194,2015,106361144,CHINO VALLEY MEDICAL CENTER,San Bernardino,Investor,Comparable,0,126,126,126,100485797,902090.0,101387887.0,0.9%,0.9%,"CHINO, California
(34.010971, -117.689239)",0
2195,2195,2015,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,Orange,Non-Profit,Comparable,0,527,500,332,857359090,66744460.0,924103550.0,7.2%,7.8%,"NEWPORT BEACH, California
(33.615967, -117.930378)",0
2196,2196,2015,106204019,VALLEY CHILDREN'S HOSPITAL,Madera,Non-Profit,Comparable,0,356,356,222,510423860,17797578.0,528221438.0,3.4%,3.5%,"MADERA, California
(36.961961, -120.059585)",0
2197,2197,2014,106430905,STANFORD UNIVERSITY HOSPITAL,Santa Clara,Non-Profit,Comparable,1,613,474,474,2863066487,75183591.0,2938250078.0,2.6%,2.6%,"PALO ALTO, California
(37.445103, -122.160363)",0
2198,2198,2015,106370977,POMERADO HOSPITAL,San Diego,District,Comparable,0,236,236,206,162482681,1488945.0,163971626.0,0.9%,0.9%,"POWAY, California
(32.986369, -117.023491)",0
2199,2199,2015,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,Contra Costa,City/County,Comparable,0,146,146,119,461885517,97426701.0,559312218.0,17.4%,21.1%,"MARTINEZ, California
(38.018992, -122.134855)",0
2200,2200,2014,106034002,SUTTER AMADOR HOSPITAL,Amador,Non-Profit,Comparable,0,52,52,29,72310093,2311407.0,74621500.0,3.1%,3.2%,"JACKSON, California
(38.347604, -120.772295)",1
2201,2201,2015,106281047,QUEEN OF THE VALLEY HOSPITAL,Napa,Non-Profit,Comparable,0,208,208,208,244556807,10571396.0,255128203.0,4.1%,4.3%,"NAPA, California
(38.297242, -122.289405)",0
2202,2202,2015,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,Contra Costa,Investor,Comparable,0,124,124,7,15080849,1762542.0,16843391.0,10.5%,11.7%,"SAN PABLO, California
(37.960632, -122.34148)",0
2203,2203,2015,106560203,AURORA VISTA DEL MAR HOSPITAL,Ventura,Investor,Comparable,0,87,87,68,20273239,56985.0,20330224.0,0.3%,0.3%,"VENTURA, California
(34.280832, -119.293107)",0
2204,2204,2015,106370749,ALVARADO PARKWAY INSTITUTE BHS,San Diego,Investor,Comparable,0,66,66,66,25736052,0.0,25736052.0,0%,0%,"LA MESA, California
(32.766157, -117.024725)",0
2205,2205,2014,106171049,ST. HELENA HOSPITAL - CLEARLAKE,Lake,Non-Profit,Comparable,0,25,25,25,68059073,1166479.0,69225552.0,1.7%,1.7%,"CLEARLAKE, California
(38.961814, -122.631261)",1
2206,2206,2015,106370705,FALLBROOK HOSPITAL DISTRICT,San Diego,District,Comparable,0,146,146,146,377872,1499.0,379371.0,0.4%,0.4%,"FALLBROOK, California
(33.38206, -117.251355)",1
2207,2207,2015,106434040,LUCILE S PACKARD CHILDREN'S HOSPITAL AT STANFORD,Santa Clara,Non-Profit,Comparable,1,302,302,302,1188593739,60552269.0,1249146008.0,4.8%,5.1%,"PALO ALTO, California
(37.445103, -122.160363)",0
2208,2208,2015,106190422,TORRANCE MEMORIAL MEDICAL CENTER,Los Angeles,Non-Profit,Comparable,0,446,378,320,549915289,29044675.0,578959964.0,5%,5.3%,"TORRANCE, California
(33.836318, -118.340038)",0
2209,2209,2015,106194967,STAR VIEW ADOLESCENT - PHF,Los Angeles,Investor,Psychiatric Health Facilities,0,16,16,16,3525215,4109867.0,7635082.0,53.8%,116.6%,"TORRANCE, California
(33.836318, -118.340038)",0
2210,2210,2015,106370744,SCRIPPS MERCY HOSPITAL,San Diego,Non-Profit,Comparable,1,684,548,387,698956284,10189802.0,709146086.0,1.4%,1.5%,"SAN DIEGO, California
(32.71576, -117.163817)",0
2211,2211,2015,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,Orange,Non-Profit,Comparable,0,218,218,127,290483456,2496940.0,292980396.0,0.9%,0.9%,"FOUNTAIN VALLEY, California
(33.708975, -117.951323)",0
2212,2212,2015,106514030,SUTTER SURGICAL HOSPITAL-NORTH VALLEY,Sutter,Non-Profit,Comparable,0,14,14,14,24749647,684486.0,25434133.0,2.7%,2.8%,"YUBA CITY, California
(39.13222, -121.625147)",0
2213,2213,2015,106560508,ST. JOHN'S PLEASANT VALLEY HOSPITAL,Ventura,Non-Profit,Comparable,0,155,153,103,106084783,694333.0,106779116.0,0.7%,0.7%,"CAMARILLO, California
(34.225403, -119.050667)",0
2214,2214,2015,106190534,OLYMPIA MEDICAL CENTER,Los Angeles,Investor,Comparable,0,204,204,72,85504490,1874642.0,87379132.0,2.1%,2.2%,"LOS ANGELES, California
(34.052238, -118.243344)",0
2215,2215,2015,106560473,COMMUNITY MEMORIAL HOSPITAL - SAN BUENAVENTURA,Ventura,Non-Profit,Comparable,0,242,242,135,328387103,5516253.0,333903356.0,1.7%,1.7%,"VENTURA, California
(34.280832, -119.293107)",0
2216,2216,2015,106190298,FOOTHILL PRESBYTERIAN HOSPITAL,Los Angeles,Non-Profit,Comparable,0,105,105,105,88730620,917299.0,89647919.0,1%,1%,"GLENDORA, California
(34.136001, -117.865485)",0
2217,2217,2014,106301781,FAIRVIEW DEVELOPMENTAL CENTER,Orange,State,State Hospitals,0,1218,916,305,120739172,0.0,120739172.0,0%,0%,"COSTA MESA, California
(33.663857, -117.904765)",0
2218,2218,2015,106540734,KAWEAH DELTA MEDICAL CENTER,Tulare,District,Comparable,0,581,576,450,515532380,34711578.0,550243958.0,6.3%,6.7%,"VISALIA, California
(36.33012, -119.29888)",0
2219,2219,2015,106074017,SAN RAMON REGIONAL MEDICAL CENTER,Contra Costa,Investor,Comparable,0,123,113,53,160451390,1864398.0,162315788.0,1.1%,1.2%,"SAN RAMON, California
(37.764907, -121.951061)",0
2220,2220,2015,106084001,SUTTER COAST HOSPITAL,Del Norte,Non-Profit,Comparable,0,49,49,23,67522000,604350.0,68126350.0,0.9%,0.9%,"CRESCENT CITY, California
(41.754772, -124.204373)",1
2221,2221,2015,106361308,REDLANDS COMMUNITY HOSPITAL,San Bernardino,Non-Profit,Comparable,0,229,229,195,307992103,2885712.0,310877815.0,0.9%,0.9%,"REDLANDS, California
(34.055562, -117.182603)",0
2222,2222,2014,106105051,COALINGA STATE HOSPITAL,Fresno,State,State Hospitals,0,1500,1213,1213,233925266,0.0,233925266.0,0%,0%,"COALINGA, California
(36.139801, -120.360264)",0
2223,2223,2015,106424102,THE CHAMPION CENTER,Santa Barbara,District,Comparable,0,50,50,50,1032432,113495.0,1145927.0,9.9%,11%,"LOMPOC, California
(34.653385, -120.457727)",0
2224,2224,2015,106190148,CENTINELA HOSPITAL MEDICAL CENTER,Los Angeles,Investor,Comparable,0,369,343,189,258689362,2954451.0,261643813.0,1.1%,1.1%,"INGLEWOOD, California
(33.961767, -118.353336)",0
2225,2225,2015,106014034,FREMONT HOSPITAL - FREMONT,Alameda,Investor,Comparable,0,148,148,148,50243214,9577.0,50252791.0,0%,0%,"FREMONT, California
(37.550195, -121.980829)",0
2226,2226,2015,106301781,FAIRVIEW DEVELOPMENTAL CENTER,Orange,State,State Hospitals,0,1218,961,263,105605831,0.0,105605831.0,0%,0%,"COSTA MESA, California
(33.663857, -117.904765)",0
2227,2227,2015,106231396,UKIAH VALLEY MEDICAL CENTER,Mendocino,Non-Profit,Comparable,0,67,50,50,143136554,895905.0,144032459.0,0.6%,0.6%,"UKIAH, California
(39.149997, -123.207635)",1
2228,2228,2015,106344035,VIBRA HOSPITAL OF SACRAMENTO,Sacramento,Investor,Comparable,0,58,58,58,33345847,338549.0,33684396.0,1%,1%,"FOLSOM, California
(38.681325, -121.163738)",0
2229,2229,2015,106370721,KINDRED HOSPITAL - SAN DIEGO,San Diego,Investor,Comparable,0,70,70,70,32898977,71549.0,32970526.0,0.2%,0.2%,"SAN DIEGO, California
(32.71576, -117.163817)",0
2230,2230,2015,106321016,SENECA HEALTHCARE DISTRICT,Plumas,District,Comparable,0,26,26,24,13161800,238013.0,13399813.0,1.8%,1.8%,"CHESTER, California
(40.311547, -121.227165)",1
2231,2231,2015,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,Mendocino,Non-Profit,Comparable,0,25,25,21,54797433,1006146.0,55803579.0,1.8%,1.8%,"WILLITS, California
(39.409044, -123.353523)",1
2232,2232,2015,106190708,SHERMAN OAKS HOSPITAL & HEALTH CENTER,Los Angeles,Non-Profit,Comparable,0,153,153,153,107306248,812089.0,108118337.0,0.8%,0.8%,"SHERMAN OAKS, California
(34.1511, -118.448303)",0
2233,2233,2015,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,Nevada,Non-Profit,Comparable,0,121,121,121,142193000,2475000.0,144668000.0,1.7%,1.7%,"GRASS VALLEY, California
(39.219102, -121.062951)",1
2234,2234,2015,106171395,SUTTER LAKESIDE HOSPITAL,Lake,Non-Profit,Comparable,0,30,30,20,72358210,2992368.0,75350578.0,4%,4.1%,"LAKEPORT, California
(39.043171, -122.915171)",1
2235,2235,2015,106314029,TELECARE PLACER COUNTY  PHF,Placer,Investor,Psychiatric Health Facilities,0,16,16,16,4136131,1298.0,4137429.0,0%,0%,"ROSEVILLE, California
(38.74806, -121.285202)",0
2236,2236,2015,106301297,PLACENTIA LINDA HOSPITAL,Orange,Investor,Comparable,0,114,114,30,97271236,872519.0,98143755.0,0.9%,0.9%,"PLACENTIA, California
(33.871209, -117.860113)",0
2237,2237,2015,106190812,VALLEY PRESBYTERIAN HOSPITAL,Los Angeles,Non-Profit,Comparable,0,350,348,196,334932292,11389901.0,346322193.0,3.3%,3.4%,"VAN NUYS, California
(34.186699, -118.448097)",0
2238,2238,2015,106190687,SANTA MONICA-UCLA MEDICAL CENTER & ORTHOPAEDIC,Los Angeles,Non-Profit,Comparable,0,265,265,265,503529434,17377024.0,520906458.0,3.3%,3.5%,"SANTA MONICA, California
(34.010932, -118.491512)",0
2239,2239,2015,106190475,COMMUNITY HOSPITAL OF LONG BEACH,Los Angeles,Non-Profit,Comparable,0,158,158,70,73855845,1095089.0,74950934.0,1.5%,1.5%,"LONG BEACH, California
(33.767168, -118.193723)",0
2240,2240,2015,106364014,LOMA LINDA UNIVERSITY BEHAVIORAL MEDICINE CENTER,San Bernardino,Non-Profit,Comparable,0,89,89,89,31128013,1944173.0,33072186.0,5.9%,6.2%,"REDLANDS, California
(34.055562, -117.182603)",0
2241,2241,2014,106380868,LANGLEY PORTER PSYCHIATRIC INSTITUTE,San Francisco,Non-Profit,Comparable,0,67,22,22,20304142,554464.0,20858606.0,2.7%,2.7%,"SAN FRANCISCO, California
(37.78008, -122.420168)",0
2242,2242,2015,106484062,CRESTWOOD - SOLANO  PHF,Solano,Investor,Psychiatric Health Facilities,0,16,16,16,4136895,571560.0,4708455.0,12.1%,13.8%,"VALLEJO, California
(38.101088, -122.254959)",0
2243,2243,2015,106190400,HUNTINGTON MEMORIAL HOSPITAL,Los Angeles,Non-Profit,Comparable,0,580,580,352,552648165,23631720.0,576279885.0,4.1%,4.3%,"PASADENA, California
(34.14955, -118.141452)",0
2244,2244,2015,106196168,EARL & LORRAINE MILLER CHILDREN'S HOSPITAL,Los Angeles,Non-Profit,Comparable,0,371,371,216,419980694,6338384.0,426319078.0,1.5%,1.5%,"LONG BEACH, California
(33.767168, -118.193723)",0
2245,2245,2015,106301188,ANAHEIM GLOBAL MEDICAL CENTER,Orange,Investor,Comparable,0,188,188,181,65592506,537784.0,66130290.0,0.8%,0.8%,"ANAHEIM, California
(33.834492, -117.915638)",0
2246,2246,2015,106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,San Diego,Non-Profit,Comparable,0,444,327,200,550083158,14190090.0,564273248.0,2.5%,2.6%,"LA JOLLA, California
(32.847198, -117.2733)",0
2247,2247,2015,106504081,TELECARE STANISLAUS COUNTY  PHF,Stanislaus,Investor,Psychiatric Health Facilities,0,16,16,16,4342948,0.0,4342948.0,0%,0%,"CERES, California
(37.593215, -120.955691)",0
2248,2248,2015,106491338,SONOMA WEST MEDICAL CENTER,Sonoma,District,Comparable,0,37,21,21,2530862,11299.0,2542161.0,0.4%,0.4%,"SEBASTOPOL, California
(38.402084, -122.824191)",1
2249,2249,2015,106130699,EL CENTRO REGIONAL MEDICAL CENTER,Imperial,City/County,Comparable,0,161,161,161,131361046,5657483.0,137018529.0,4.1%,4.3%,"EL CENTRO, California
(32.792855, -115.565551)",0
2250,2250,2014,106541123,PORTERVILLE STATE HOSPITAL,Tulare,State,State Hospitals,0,1210,381,382,150616617,0.0,150616617.0,0%,0%,"PORTERVILLE, California
(36.073039, -119.016146)",0
2251,2251,2015,106414018,MENLO PARK SURGICAL HOSPITAL,San Mateo,Investor,Comparable,0,16,16,3,20839122,336192.0,21175314.0,1.6%,1.6%,"MENLO PARK, California
(37.453629, -122.18296)",0
2252,2252,2015,106340947,MERCY GENERAL HOSPITAL,Sacramento,Non-Profit,Comparable,0,432,394,394,589423000,8976000.0,598399000.0,1.5%,1.5%,"SACRAMENTO, California
(38.582087, -121.50012)",0
2253,2253,2015,106301279,UNIVERSITY OF CALIFORNIA - IRVINE MEDICAL CENTER,Orange,Non-Profit,Comparable,1,411,409,409,926395703,18122809.0,944518512.0,1.9%,2%,"ORANGE, California
(33.791489, -117.853096)",0
2254,2254,2014,106361768,PATTON STATE HOSPITAL,San Bernardino,State,State Hospitals,0,1287,1512,1512,299777967,0.0,299777967.0,0%,0%,"PATTON, California
(34.135799, -117.223099)",0
2255,2255,2015,106040802,ORCHARD HOSPITAL,Butte,Non-Profit,Comparable,0,45,45,30,20868151,1309711.0,22177862.0,5.9%,6.3%,"GRIDLEY, California
(39.363578, -121.696463)",1
2256,2256,2015,106450940,SHASTA REGIONAL MEDICAL CENTER,Shasta,Investor,Comparable,0,246,246,246,152311147,1302863.0,153614010.0,0.8%,0.9%,"REDDING, California
(40.574637, -122.38109)",0
2257,2257,2015,106400548,TWIN CITIES COMMUNITY HOSPITAL,San Luis Obispo,Investor,Comparable,0,122,122,44,102462894,1047408.0,103510302.0,1%,1%,"TEMPLETON, California
(35.549809, -120.70491)",1
2258,2258,2015,106014233,EDEN MEDICAL CENTER,Alameda,Non-Profit,Comparable,0,130,130,128,334577971,10362842.0,344940813.0,3%,3.1%,"CASTRO VALLEY, California
(37.698547, -122.073956)",0
2259,2259,2015,106444029,TELECARE SANTA CRUZ  PHF,Santa Cruz,Investor,Psychiatric Health Facilities,0,16,16,16,6161911,252.0,6162163.0,0%,0%,"SANTA CRUZ, California
(36.97414, -122.028795)",0
